@relation housing_train_cleaned_excel

@attribute id numeric
@attribute region {birmingham,'huntsville / decatur',dothan,mobile,montgomery,'florence / muscle shoals',gadsden-anniston,tuscaloosa,'anchorage / mat-su',fairbanks,phoenix,'flagstaff / sedona',tucson,'little rock',prescott,yuma,fayetteville,bakersfield,texarkana,'fresno / madera',hanford-corcoran,'humboldt county','inland empire','los angeles','kenai peninsula','mohave county','southeast alaska','fort smith',jonesboro,'show low','gold country','sierra vista',chico,'imperial county',boulder,modesto,'orange county','mendocino county',merced,'palm springs','reno / tahoe','monterey bay',redding,sacramento,'san diego','san luis obispo','santa barbara','SF bay area',stockton,'ventura county',susanville,'colorado springs','new hampshire',cincinnati,'north dakota','akron / canton',bismarck,'grand forks',columbus,'dayton / springfield',cleveland,'lima / findlay',toledo,'northern panhandle','oklahoma city','zanesville / cambridge',ashtabula,lawton,chillicothe,texoma,tulsa,bend,corvallis/albany,'tuscarawas co','east oregon',eugene,medford-ashland,'oregon coast',portland,mansfield,stillwater,athens,parkersburg-marietta}
@attribute rent numeric
@attribute type {apartment,house,manufactured,townhouse,condo,duplex,flat,cottage/cabin,in-law,loft,land}
@attribute sqfeet numeric
@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute cats_allowed numeric
@attribute dogs_allowed numeric
@attribute smoking_allowed numeric
@attribute wheelchair_access numeric
@attribute electric_vehicle_charge numeric
@attribute comes_furnished numeric
@attribute laundry_options {'laundry on site','w/d hookups','w/d in unit','laundry in bldg','no laundry on site'}
@attribute parking_options {'street parking','off-street parking',carport,'attached garage','detached garage','no parking','valet parking'}
@attribute demand numeric
@attribute latitude numeric
@attribute long numeric
@attribute state {al,ak,az,ar,ca,co,nh,oh,nd,ok,or}

@data
7040373183,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041580637,birmingham,785,apartment,1047,2,1,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041580622,birmingham,840,apartment,1133,1,1.5,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041292227,birmingham,1105,apartment,1908,3,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041575844,birmingham,870,apartment,851,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041580592,birmingham,765,apartment,802,1,1,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041580694,birmingham,925,apartment,1418,2,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041580657,birmingham,940,apartment,1298,2,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041575948,birmingham,1040,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041575814,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7040315569,birmingham,1145,apartment,1572,3,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041575901,birmingham,975,apartment,1009,2,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041575829,birmingham,835,apartment,560,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041565414,birmingham,855,apartment,1073,2,2,0,0,1,0,0,0,?,?,1,33.3831,-86.793,al
7041292378,birmingham,785,apartment,1047,2,1,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7040341054,birmingham,1060,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041559517,birmingham,1030,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041564872,birmingham,1335,townhouse,1400,3,2.5,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.3966,-86.7736,al
7041559596,birmingham,975,apartment,1009,2,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041559416,birmingham,785,apartment,851,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7040316345,birmingham,876,apartment,855,1,1,1,1,1,1,0,0,'w/d hookups',?,1,33.4299,-86.7283,al
7040315510,birmingham,765,apartment,802,1,1,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041559257,birmingham,835,apartment,560,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041559160,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041557907,birmingham,899,apartment,750,1,1,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.3813,-86.7046,al
7041557792,birmingham,1375,townhouse,1400,3,2.5,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.3966,-86.7737,al
7041556838,birmingham,899,apartment,750,1,1,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.3813,-86.7046,al
7041553246,birmingham,899,apartment,750,1,1,1,0,1,0,0,0,'w/d hookups','off-street parking',1,33.3813,-86.7046,al
7041553079,birmingham,1194,apartment,1416,3,2,1,1,1,1,0,0,'w/d hookups',?,1,33.4299,-86.7283,al
7041552627,birmingham,1010,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7037619387,birmingham,1000,apartment,1156,3,2,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041547576,birmingham,1165,apartment,1572,3,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041547286,birmingham,925,apartment,1418,2,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041544323,birmingham,1086,apartment,1285,2,2,1,1,1,1,0,0,'w/d hookups',?,1,33.4299,-86.7283,al
7027527015,birmingham,1230,apartment,1200,2,2.5,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.4473,-86.8129,al
7027529947,birmingham,1145,apartment,1060,2,2,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.4653,-86.8082,al
7039071909,birmingham,915,apartment,1133,1,1.5,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7027729041,birmingham,999,house,1829,4,2.5,1,1,1,0,0,0,'w/d hookups','attached garage',0,33.7101,-86.3748,al
7036662935,birmingham,1070,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041530995,birmingham,1244,apartment,1226,2,2,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.3813,-86.7046,al
7042554917,'huntsville / decatur',1040,apartment,830,1,1,1,1,1,0,0,0,'w/d in unit',?,1,34.7084,-86.7052,al
7041525994,birmingham,879,apartment,984,2,2,1,1,1,0,0,0,'w/d hookups',?,1,33.3125,-86.815,al
7041528837,birmingham,879,apartment,984,2,0,1,1,1,0,0,0,'w/d hookups',?,1,33.3125,-86.815,al
7041527167,birmingham,1400,house,1397,3,2.5,0,0,1,0,0,0,'w/d hookups','off-street parking',1,33.1397,-86.7542,al
7041517536,birmingham,1010,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041525685,birmingham,1227,apartment,1177,2,2,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.3813,-86.7046,al
7041511643,birmingham,965,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041517632,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7024011459,'huntsville / decatur',1134,apartment,1440,3,2,1,1,1,0,0,0,'w/d hookups','off-street parking',1,34.689,-86.5046,al
7041518379,birmingham,995,apartment,1100,2,2,1,1,1,0,0,0,'w/d in unit','off-street parking',1,33.3974,-86.7734,al
7041511788,birmingham,1055,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041517455,birmingham,1030,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7039022359,birmingham,1215,apartment,1572,3,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041512236,birmingham,840,apartment,851,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041511888,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041511561,birmingham,870,apartment,851,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041511051,birmingham,930,apartment,1000,2,1,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.3975,-86.7734,al
7038990508,birmingham,865,apartment,851,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7040106952,birmingham,805,apartment,1056,2,2,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041499099,birmingham,905,apartment,1000,2,1,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.3974,-86.7734,al
7040120236,birmingham,876,apartment,855,1,1,1,1,1,1,0,0,'w/d hookups',?,1,33.4299,-86.7283,al
7041504263,birmingham,1005,apartment,1000,2,1,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.3975,-86.7734,al
7041498553,birmingham,765,apartment,802,1,1,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041498331,birmingham,960,apartment,1298,2,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041498439,birmingham,925,apartment,1418,2,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041498225,birmingham,1105,apartment,1908,3,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041498115,birmingham,1165,apartment,1572,3,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7040218210,birmingham,1046,apartment,1285,2,2,1,1,1,1,0,0,'w/d hookups',?,1,33.4299,-86.7283,al
7041485004,birmingham,840,townhouse,960,2,1,1,1,1,0,0,0,'w/d hookups','street parking',1,33.485,-86.7988,al
7041475386,birmingham,1000,apartment,1156,3,2,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041475171,birmingham,800,apartment,1056,2,2,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041474981,birmingham,715,apartment,906,1,1,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041427767,birmingham,935,house,1346,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7037619623,birmingham,805,apartment,1056,2,2,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7025824982,birmingham,1100,apartment,1300,3,2,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.5233,-86.7272,al
7041449927,birmingham,1030,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041443679,birmingham,870,apartment,851,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041446701,birmingham,785,apartment,851,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041450955,birmingham,940,apartment,1000,2,1,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.3974,-86.7734,al
7041423975,birmingham,679,apartment,915,2,1.5,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7041443979,birmingham,1055,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041450332,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041450127,birmingham,1100,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041444331,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041417416,birmingham,679,apartment,915,2,1.5,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7041443848,birmingham,1015,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041442782,birmingham,835,house,1228,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041442644,birmingham,880,house,1095,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7037817399,birmingham,870,apartment,851,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041434713,birmingham,895,house,1161,3,1.5,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041419222,birmingham,679,apartment,915,2,1.5,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7041433539,birmingham,925,house,1346,4,2,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041432330,birmingham,820,house,992,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041431266,birmingham,825,house,1339,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041431230,birmingham,1269,apartment,1156,3,2,1,1,1,0,0,0,?,?,1,33.4188,-86.7867,al
7041430252,birmingham,799,apartment,703,1,1,1,1,1,0,0,0,'w/d hookups',?,1,33.4237,-86.8015,al
7041425943,birmingham,715,house,1088,2,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7037619447,birmingham,1000,apartment,1156,3,2,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041424116,birmingham,1050,house,1512,3,2,0,0,1,0,0,0,?,?,1,33.6328,-86.6493,al
7041423118,birmingham,799,apartment,703,1,1,1,1,1,0,0,0,'w/d in unit',?,1,33.4237,-86.8015,al
7041422817,birmingham,835,house,1056,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041421807,birmingham,1000,apartment,1156,3,2,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041421568,birmingham,805,apartment,1056,2,2,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041421463,birmingham,1050,house,1324,4,2,0,0,1,0,0,0,?,?,0,33.6493,-86.7057,al
7041255431,birmingham,880,house,1095,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041421242,birmingham,695,apartment,906,1,1,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041419831,birmingham,850,house,1144,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7032804938,birmingham,1236,apartment,1285,2,2,1,1,1,1,0,0,'w/d hookups',?,1,33.4299,-86.7283,al
7041418848,birmingham,1269,apartment,1156,3,2,1,1,1,0,0,0,?,?,1,33.4188,-86.7867,al
7041418283,birmingham,775,house,1216,3,1,0,0,1,0,0,0,?,?,1,33.4951,-86.8059,al
7041417935,birmingham,899,apartment,933,2,1,1,1,1,0,0,0,?,?,1,33.4188,-86.7867,al
7041389108,birmingham,659,apartment,890,2,1,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7041255329,birmingham,925,house,1346,4,2,0,0,1,0,0,0,?,?,0,33.6493,-86.7057,al
7041416689,birmingham,799,apartment,703,1,1,1,1,1,0,0,0,?,?,1,33.4188,-86.7867,al
7041396673,birmingham,659,apartment,890,2,1,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7041391093,birmingham,659,apartment,890,2,1,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7040162364,birmingham,1144,apartment,1416,3,2,1,1,1,1,0,0,'w/d hookups',?,1,33.4299,-86.7283,al
7038024348,birmingham,1085,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7033641342,birmingham,1000,apartment,1156,3,2,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041255202,birmingham,750,house,1332,3,1,0,0,1,0,0,0,?,?,1,33.5887,-86.765,al
7041368989,birmingham,960,apartment,1150,2,2,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.3813,-86.7046,al
7041364169,birmingham,1100,apartment,1306,3,2,0,0,1,0,0,0,?,?,1,33.4326,-86.7055,al
7041357053,birmingham,790,apartment,583,1,1,1,1,1,0,0,0,'w/d in unit','off-street parking',1,33.4816,-86.859,al
7041352455,birmingham,990,apartment,996,2,1,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.4816,-86.859,al
7041351528,birmingham,799,apartment,703,1,1,1,1,1,0,0,0,?,?,1,33.4188,-86.7867,al
7041345871,birmingham,1000,apartment,1156,3,2,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041345707,birmingham,800,apartment,1056,2,2,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041345547,birmingham,1086,apartment,1285,2,2,1,1,1,1,0,0,'w/d hookups',?,1,33.4299,-86.7283,al
7041345474,birmingham,700,apartment,906,1,1,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7040011702,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041316287,birmingham,840,apartment,851,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041331099,birmingham,800,apartment,1029,2,1,0,0,1,0,0,0,?,?,1,33.4188,-86.7867,al
7041324305,birmingham,865,apartment,1222,2,2,1,1,1,0,0,0,?,?,1,33.1098,-86.756,al
7041318386,birmingham,785,apartment,851,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041317271,birmingham,1055,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041244107,birmingham,765,apartment,802,1,1,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7036510085,mobile,772,apartment,871,2,1,1,1,1,1,0,0,'laundry on site',?,1,30.6581,-88.1611,al
7036448455,birmingham,1046,apartment,1285,2,2,1,1,1,1,0,0,'w/d hookups',?,1,33.4299,-86.7283,al
7041319875,birmingham,1055,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7040100061,birmingham,870,apartment,1047,2,1,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7040107284,birmingham,1000,apartment,1156,3,2,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041319993,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041319761,birmingham,1030,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041319685,birmingham,904,apartment,1065,2,2,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.429,-86.7139,al
7041293417,birmingham,679,apartment,915,2,1.5,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7041292358,birmingham,679,apartment,915,2,1.5,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7041287974,birmingham,679,apartment,915,2,1.5,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7041317401,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041317010,birmingham,890,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041291117,birmingham,679,apartment,915,2,1.5,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7041283777,birmingham,659,apartment,890,2,1,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7041310328,birmingham,850,apartment,1000,2,1,1,1,1,0,0,0,'w/d hookups','street parking',1,33.4873,-86.797,al
7041308312,birmingham,900,apartment,1298,2,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041299042,birmingham,1105,apartment,1908,3,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7038569063,birmingham,1195,apartment,1908,3,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041286137,birmingham,659,apartment,890,2,1,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7041299048,birmingham,800,apartment,1029,2,1,1,1,0,0,0,0,'w/d hookups','street parking',1,33.3831,-86.793,al
7041298615,birmingham,1200,apartment,1862,3,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041292702,birmingham,1025,apartment,1548,2,1.5,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041298824,birmingham,925,apartment,1418,2,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041298036,birmingham,765,apartment,802,1,1,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7040045593,birmingham,1144,apartment,1416,3,2,1,1,1,1,0,0,'w/d hookups',?,1,33.4299,-86.7283,al
7041292555,birmingham,925,apartment,1418,2,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041276530,birmingham,659,apartment,890,2,1,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7041296557,birmingham,890,apartment,1050,2,2,0,0,1,0,0,0,?,?,1,33.4326,-86.7055,al
7038568781,birmingham,925,apartment,1418,2,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041279940,birmingham,659,apartment,890,2,1,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7031642367,birmingham,975,house,1575,3,2,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.1646,-86.2603,al
7041278550,birmingham,659,apartment,890,2,1,1,1,1,0,0,0,'laundry on site',?,1,33.6493,-86.7057,al
7037661035,birmingham,700,apartment,906,1,1,1,1,1,0,0,0,'laundry on site',?,1,33.3942,-86.8025,al
7041272755,birmingham,1070,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041277368,birmingham,925,apartment,1418,2,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041271695,birmingham,840,apartment,1133,1,1.5,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041271604,birmingham,765,apartment,802,1,1,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041272728,birmingham,1030,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041234772,birmingham,1195,apartment,1908,3,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041272699,birmingham,975,apartment,1009,2,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041272671,birmingham,785,apartment,851,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041272635,birmingham,835,apartment,560,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7034285590,birmingham,1115,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7039999891,birmingham,915,apartment,1133,1,1.5,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041259695,birmingham,900,house,1347,3,2,1,1,1,1,0,1,'w/d in unit','attached garage',1,33.4653,-86.8082,al
7041259435,birmingham,900,house,1347,3,2,1,1,1,1,0,1,'w/d in unit','attached garage',1,33.4653,-86.8082,al
7041257582,birmingham,960,apartment,1150,2,2,1,1,1,0,0,0,'w/d hookups','off-street parking',1,33.3813,-86.7046,al
7041253307,birmingham,840,apartment,1133,1,1.5,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041005045,birmingham,785,apartment,1047,2,1,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7023717135,birmingham,825,apartment,591,1,1,0,0,1,0,0,0,?,?,1,33.3538,-86.8254,al
7041253407,birmingham,1105,apartment,1908,3,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041249458,birmingham,765,apartment,803,1,1,0,0,1,0,0,0,?,?,1,33.4326,-86.7055,al
7041244425,birmingham,1200,apartment,1862,3,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041248002,birmingham,925,apartment,1350,2,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041244337,birmingham,1165,apartment,1572,3,2,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041244216,birmingham,785,apartment,1047,2,1,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041247183,birmingham,895,house,1161,3,1.5,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041247111,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041247044,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041246980,birmingham,1070,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041246966,birmingham,820,house,992,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041243522,birmingham,855,apartment,851,1,1,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041243964,birmingham,840,apartment,1133,1,1.5,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7040015668,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041245653,birmingham,1050,house,1512,3,2,0,0,1,0,0,0,?,?,1,33.6328,-86.6493,al
7041244654,birmingham,835,house,1228,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041244521,birmingham,1050,house,1512,3,2,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041244373,birmingham,825,house,1339,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041243639,birmingham,1015,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041243440,birmingham,715,house,1088,2,1,0,0,1,0,0,0,?,?,1,33.468,-87.0924,al
7041243417,birmingham,1120,apartment,1319,3,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041243289,birmingham,1055,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041243183,birmingham,965,apartment,1100,2,2,1,1,1,0,0,0,'laundry on site','off-street parking',1,33.3755,-86.8045,al
7041241795,birmingham,935,house,1346,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041241558,birmingham,835,house,1056,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041234169,birmingham,775,apartment,802,1,1,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
7041241372,birmingham,850,house,1144,3,1,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041240649,birmingham,875,house,1050,3,2,0,0,1,0,0,0,?,?,1,33.6493,-86.7057,al
7041240035,birmingham,775,house,1216,3,1,0,0,1,0,0,0,?,?,1,33.4951,-86.8059,al
7041234671,birmingham,850,apartment,1047,2,1,1,1,1,0,0,0,'laundry on site','street parking',1,33.4226,-86.7065,al
